"time_stamp","friendly_name","currency_pair","product_type","channel","trade_quantity","trade_side","trade_status","trade_price","segment","sector","region"
2024-10-18 13:32:43,"Silver Fields","USD/ZAR","Spot","360T",89626600,"BUY","FILLED",17.88568,"CCG","CIB Resources","South Africa"
2024-10-18 13:32:51,"Generation Medication","USD/ZAR","Spot","FXALL",2919500,"BUY","FILLED",17.73117,"CCG","CIB CPG and Agri","London"
2024-10-18 13:33:06,"Mauritius Client","BWP/ZAR","Forward","FXALL",4717200,"SELL","FILLED",1.3326,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:33:23,"Bank in Germany","USD/JPY","Spot","ACCELERATE SDP",53957500,"BUY","FILLED",145.089,"ICG","CIB Banks and DFIs","London"
2024-10-18 13:34:56,"Alan Brown","USD/ZAR","Spot","360T",9600,"BUY","FILLED",17.83214,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:35:12,"ABC Motoring","BWP/ZAR","Forward","FASTMATCH",18813700,"SELL","FILLED",1.3365,"CCG","TBC","London"
2024-10-18 13:35:26,"Dollar Refinery","USD/ZAR","Spot","ACCELERATE SDP",4905800,"SELL","FILLED",17.83443,"CCG","CIB Resources","London"
2024-10-18 13:35:49,"Mauritius Client","USD/ZAR","Spot","360T",127000,"BUY","FILLED",17.84258,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:36:13,"Bank in Germany","USD/ZAR","Spot","ACCELERATE SDP",75994800,"BUY","FILLED",18.00632,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:36:18,"Bank of Accesibility","USD/ZAR","Spot","ACCELERATE SDP",5298300,"SELL","FILLED",17.80664,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:36:30,"GSA FUND","GBP/USD","Spot","360T",40782900,"SELL","FILLED",1.31155,"ICG","Other","South Africa"
2024-10-18 13:36:50,"10 Multiplication","EUR/USD","Spot","BBG",42621800,"SELL","FILLED",1.10946,"ICG","CIB Asset Management & Funds","London"
2024-10-18 13:38:05,"GSA FUND","USD/ZAR","Spot","FASTMATCH",79163600,"BUY","FILLED",17.86146,"ICG","Other","Namibia"
2024-10-18 13:38:41,"Anglo European","USD/ZAR","Spot","ACCELERATE STW",8879500,"BUY","FILLED",17.86098,"CCG","CIB Resources","South Africa"
2024-10-18 13:38:44,"GSA FUND","USD/ZAR","Spot","FASTMATCH",24500,"BUY","FILLED",17.98838,"ICG","Other","South Africa"
2024-10-18 13:38:44,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",276600,"BUY","FILLED",17.9728,"CCG","TBC","London"
2024-10-18 13:38:49,"Alan Brown","USD/ZAR","Spot","FASTMATCH",1100,"BUY","FILLED",17.969,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:38:54,"OfferVest","USD/ZAR","Spot","FASTMATCH",127562600,"BUY","FILLED",17.88789,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:39:07,"Software Supplies","USD/ZAR","Spot","FASTMATCH",7875700,"SELL","FILLED",17.76336,"CCG","TBC","South Africa"
2024-10-18 13:39:09,"Anglo European","USD/ZAR","Spot","360T",56000,"BUY","FILLED",17.82186,"CCG","CIB Resources","London"
2024-10-18 13:39:14,"Namibia Nova","GBP/USD","Spot","FASTMATCH",13301400,"BUY","FILLED",1.31592,"CCG","CIB Financial Institutions Dom","South Africa"
2024-10-18 13:39:46,"The Zebra Bank","USD/HKD","Spot","ACCELERATE STW",61879300,"BUY","FILLED",5,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:40:43,"10 Multiplication","GBP/USD","Spot","FASTMATCH",3600,"BUY","FILLED",1.31379,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:41:12,"Generation Medication","GBP/ZAR","Spot","FASTMATCH",22177100,"BUY","FILLED",23.57218,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 13:41:17,"Alan Brown","BWP/ZAR","Forward","360T",6100,"SELL","FILLED",1.333,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:41:30,"Nineteen Asset Managers","USD/ZAR","Spot","FASTMATCH",1665100,"SELL","FILLED",17.8612,"ICG","CIB Asset Management & Funds","Botswana"
2024-10-18 13:41:31,"King Manufacturers","USD/ZAR","Spot","ACCELERATE SDP",54100,"BUY","FILLED",17.77908,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 13:42:25,"Generation Medication","USD/ZAR","Spot","FASTMATCH",31500,"BUY","FILLED",17.87436,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 13:42:29,"OfferVest","USD/ZAR","Spot","ACCELERATE SDP",109061100,"BUY","FILLED",17.86098,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:42:50,"Namibia Nova","GBP/USD","Spot","FASTMATCH",3237500,"SELL","FILLED",1.31241,"CCG","CIB Financial Institutions Dom","South Africa"
2024-10-18 13:43:13,"Bank in Germany","USD/ZAR","Spot","FASTMATCH",1000,"BUY","FILLED",17.8657,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:44:33,"Software Supplies","USD/ZAR","Spot","BBG",59058200,"BUY","FILLED",17.95469,"CCG","TBC","South Africa"
2024-10-18 13:44:47,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",1300,"BUY","FILLED",17.77744,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:44:58,"Dollar Refinery","USD/JPY","Spot","ACCELERATE SDP",71571900,"SELL","FILLED",145.089,"CCG","CIB Resources","South Africa"
2024-10-18 13:45:18,"Anglo European","USD/ZAR","Spot","ACCELERATE SDP",21600,"BUY","FILLED",17.79373,"CCG","CIB Resources","South Africa"
2024-10-18 13:45:31,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",55429900,"BUY","FILLED",17.76652,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:45:32,"Mauritius Client","GBP/USD","Spot","ACCELERATE STW",1000,"BUY","FILLED",1.3134,"ICG","CIB Banks and DFIs","Botswana"
2024-10-18 13:45:35,"Mauritius Client","USD/ZAR","Forward","FASTMATCH",1000,"BUY","FILLED",17.921755,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:46:10,"Mauritius Client","USD/ZAR","Swap","ACCELERATE SDP",50063400,"BUY","FILLED",0.084665,"ICG","CIB Banks and DFIs","London"
2024-10-18 13:46:31,"GSA FUND","USD/ZAR","Spot","FASTMATCH",1324400,"BUY","FILLED",17.93441,"ICG","Other","South Africa"
2024-10-18 13:46:40,"Alan Brown","USD/ZAR","Spot","360T",15321700,"SELL","FILLED",17.83718,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:46:52,"Generation Medication","EUR/USD","Spot","ACCELERATE SDP",11606700,"BUY","FILLED",1.10945,"CCG","CIB CPG and Agri","London"
2024-10-18 13:47:27,"Software Supplies","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.80073,"CCG","TBC","South Africa"
2024-10-18 13:47:51,"GSA FUND","USD/ZAR","Spot","360T",7811800,"SELL","FILLED",17.84596,"ICG","Other","South Africa"
2024-10-18 13:48:27,"GSA FUND","GBP/USD","Spot","FASTMATCH",24700,"BUY","FILLED",1.31137,"ICG","Other","South Africa"
2024-10-18 13:48:27,"Generation Medication","USD/ZAR","Forward","FASTMATCH",196800,"SELL","FILLED",17.921755,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 13:48:39,"Bank in Germany","GBP/USD","Spot","FASTMATCH",76100,"BUY","FILLED",1.31213,"ICG","CIB Banks and DFIs","London"
2024-10-18 13:48:45,"Bank in Germany","USD/ZAR","Spot","FASTMATCH",443900,"BUY","FILLED",17.88492,"ICG","CIB Banks and DFIs","London"
2024-10-18 13:49:03,"10 Multiplication","BWP/ZAR","Forward","FASTMATCH",5171700,"BUY","FILLED",1.3301,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:49:10,"10 Multiplication","EUR/USD","Spot","FXALL",1580300,"SELL","FILLED",1.10813,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:49:21,"The Zebra Bank","USD/ZAR","Spot","360T",4821700,"BUY","FILLED",17.71964,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:49:36,"Bank Ten","USD/ZAR","Spot","FASTMATCH",1456600,"BUY","FILLED",17.83443,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:50:20,"ABC Motoring","EUR/NAD","Forward","FASTMATCH",645700,"BUY","FILLED",19.81,"CCG","TBC","London"
2024-10-18 13:50:23,"Bank Ten","AUD/USD","Spot","360T",74262700,"BUY","FILLED",0.67809,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:50:34,"Generation Medication","USD/ZAR","Spot","360T",539400,"SELL","FILLED",17.85288,"CCG","CIB CPG and Agri","London"
2024-10-18 13:50:52,"Anglo European","USD/ZAR","Spot","ACCELERATE SDP",220200,"SELL","FILLED",17.8572,"CCG","CIB Resources","London"
2024-10-18 13:50:54,"10 Multiplication","USD/ZAR","Spot","360T",1282500,"BUY","FILLED",17.77751,"ICG","CIB Asset Management & Funds","London"
2024-10-18 13:51:37,"Generation Medication","USD/ZAR","Spot","ACCELERATE STW",9300,"BUY","FILLED",17.98923,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 13:51:51,"The Zebra Bank","GBP/USD","Spot","ACCELERATE SDP",21862200,"BUY","FILLED",1.31497,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:52:05,"Nineteen Asset Managers","USD/ZAR","Forward","BBG",13400,"BUY","FILLED",17.71597,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:52:15,"10 Multiplication","USD/ZAR","Spot","FASTMATCH",1000,"SELL","FILLED",17.89408,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:52:43,"Anglo European","USD/ZAR","Spot","FASTMATCH",1695700,"BUY","FILLED",17.72235,"CCG","CIB Resources","South Africa"
2024-10-18 13:52:44,"Mauritius Client","GBP/USD","Spot","ACCELERATE SDP",918100,"SELL","FILLED",1.31155,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:52:45,"10 Multiplication","USD/ZAR","Spot","FASTMATCH",180600,"BUY","FILLED",17.85175,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:52:48,"ABC Motoring","USD/ZAR","Spot","360T",1952900,"BUY","FILLED",17.86722,"CCG","TBC","South Africa"
2024-10-18 13:53:08,"Dollar Refinery","EUR/USD","Spot","360T",1928600,"SELL","FILLED",1.10618,"CCG","CIB Resources","London"
2024-10-18 13:53:46,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",1784700,"BUY","FILLED",17.84838,"CCG","TBC","South Africa"
2024-10-18 13:53:48,"GSA FUND","USD/ZAR","Spot","ACCELERATE STW",1234900,"BUY","FILLED",17.72303,"ICG","Other","South Africa"
2024-10-18 13:54:53,"Bank Ten","USD/ZAR","Spot","ACCELERATE STW",1000,"BUY","FILLED",17.99697,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:54:53,"Generation Medication","GBP/USD","Spot","ACCELERATE SDP",4443700,"SELL","FILLED",1.31312,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 13:55:06,"Anglo European","GBP/USD","Spot","ACCELERATE SDP",69700,"SELL","FILLED",1.31196,"CCG","CIB Resources","London"
2024-10-18 13:55:12,"Bank in Germany","EUR/USD","Spot","360T",19304900,"BUY","FILLED",1.1088,"ICG","CIB Banks and DFIs","London"
2024-10-18 13:55:32,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",131700,"BUY","FILLED",17.95327,"ICG","CIB Banks and DFIs","London"
2024-10-18 13:55:43,"OfferVest","EUR/USD","Swap","ACCELERATE SDP",10290400,"SELL","FILLED",0.0003473,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:56:12,"10 Multiplication","EUR/USD","Spot","360T",25911000,"SELL","FILLED",1.11003,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:56:52,"Generation Medication","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.86862,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 13:57:04,"Ebucks Petrol Station","USD/ZAR","Spot","ACCELERATE SDP",345000,"SELL","FILLED",17.9161,"CCG","CIB Resources","South Africa"
2024-10-18 13:57:14,"ABC Motoring","USD/ZAR","Spot","ACCELERATE STW",1000,"BUY","FILLED",17.97093,"CCG","TBC","London"
2024-10-18 13:57:16,"GSA FUND","USD/ZAR","Swap","FASTMATCH",3462100,"BUY","FILLED",0.0098475,"ICG","Other","South Africa"
2024-10-18 13:57:24,"10 Multiplication","USD/ZAR","Spot","360T",3049200,"BUY","FILLED",17.8836,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 13:57:30,"Bank in Germany","USD/ZAR","Spot","360T",4247800,"BUY","FILLED",17.78521,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:57:38,"Mauritius Client","GBP/USD","Spot","ACCELERATE SDP",724600,"SELL","FILLED",1.31144,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:57:46,"Mauritius Client","EUR/USD","Forward","FASTMATCH",1000,"BUY","FILLED",1.105524,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:57:57,"Anglo European","EUR/USD","Spot","360T",137400,"BUY","FILLED",1.10382,"CCG","CIB Resources","London"
2024-10-18 13:58:17,"The Zebra Bank","GBP/USD","Spot","ACCELERATE SDP",67457200,"SELL","FILLED",1.31408,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:58:50,"Bank of Accesibility","USD/ZAR","Forward","ACCELERATE SDP",98152100,"BUY","FILLED",17.9295,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 13:59:34,"Anglo European","USD/ZAR","Spot","ACCELERATE SDP",1000,"SELL","FILLED",17.96634,"CCG","CIB Resources","South Africa"
2024-10-18 14:00:03,"Bank of Accesibility","USD/ZAR","Spot","360T",39673000,"BUY","FILLED",17.97196,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:00:04,"Silver Fields","USD/ZAR","Spot","FASTMATCH",1000,"BUY","FILLED",17.90886,"CCG","CIB Resources","South Africa"
2024-10-18 14:00:17,"GSA FUND","USD/ZAR","Forward","BBG",1125800,"BUY","FILLED",17.977325,"ICG","Other","London"
2024-10-18 14:00:21,"GSA FUND","USD/ZAR","Spot","BBG",122800,"SELL","FILLED",17.88145,"ICG","Other","South Africa"
2024-10-18 14:00:26,"10 Multiplication","GBP/USD","Spot","ACCELERATE STW",3477300,"BUY","FILLED",1.31674,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 14:00:30,"Nineteen Asset Managers","GBP/USD","Spot","FXALL",1000,"BUY","FILLED",1.31358,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 14:00:34,"OfferVest","USD/ZAR","Spot","FASTMATCH",13000,"SELL","FILLED",17.72875,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:00:47,"OfferVest","USD/ZAR","Spot","FASTMATCH",312100,"SELL","FILLED",17.92259,"ICG","CIB Banks and DFIs","Botswana"
2024-10-18 14:01:33,"Generation Medication","USD/ZAR","Spot","FASTMATCH",2900,"BUY","FILLED",17.96677,"CCG","CIB CPG and Agri","London"
2024-10-18 14:01:38,"GSA FUND","USD/ZAR","Spot","FASTMATCH",34000,"BUY","FILLED",17.86161,"ICG","Other","South Africa"
2024-10-18 14:01:42,"ABC Motoring","GBP/USD","Forward","FASTMATCH",34200,"BUY","FILLED",1.312685,"CCG","TBC","South Africa"
2024-10-18 14:02:09,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE SDP",1500,"BUY","FILLED",17.7138,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:02:36,"Bank of Accesibility","GBP/USD","Spot","360T",20044300,"BUY","FILLED",1.31117,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:02:49,"Mauritius Client","GBP/USD","Spot","FASTMATCH",828200,"SELL","FILLED",1.31162,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:02:51,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",3800,"SELL","FILLED",17.78029,"CCG","TBC","Botswana"
2024-10-18 14:02:51,"GSA FUND","USD/ZAR","Forward","FASTMATCH",263300,"BUY","FILLED",17.9191928,"ICG","Other","London"
2024-10-18 14:02:56,"GSA FUND","USD/ZAR","Spot","360T",16652400,"BUY","FILLED",17.72564,"ICG","Other","Botswana"
2024-10-18 14:03:06,"Anglo European","USD/ZAR","Spot","360T",1500700,"BUY","FILLED",17.8836,"CCG","CIB Resources","South Africa"
2024-10-18 14:03:14,"The Zebra Bank","USD/ZAR","Spot","360T",3094100,"BUY","FILLED",17.77337,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:03:48,"Generation Medication","USD/ZAR","Spot","ACCELERATE STW",274400,"BUY","FILLED",17.8782,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 14:03:58,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",2776300,"BUY","FILLED",17.86369,"CCG","TBC","South Africa"
2024-10-18 14:04:46,"GSA FUND","BWP/ZAR","Forward","ACCELERATE SDP",8700,"SELL","FILLED",1.3301,"ICG","Other","South Africa"
2024-10-18 14:04:51,"GSA FUND","USD/ZAR","Spot","360T",35500,"SELL","FILLED",17.85886,"ICG","Other","Botswana"
2024-10-18 14:05:10,"Bank Ten","USD/ZAR","Forward","360T",3034700,"SELL","FILLED",17.8211627,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:05:21,"Anglo European","GBP/USD","Spot","FASTMATCH",230800,"BUY","FILLED",1.31552,"CCG","CIB Resources","South Africa"
2024-10-18 14:05:25,"10 Multiplication","USD/ZAR","Forward","ACCELERATE SDP",39900,"BUY","FILLED",17.794555,"ICG","CIB Asset Management & Funds","London"
2024-10-18 14:05:30,"OfferVest","USD/CHF","Spot","FASTMATCH",7500,"BUY","FILLED",0.8481,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:05:48,"OfferVest","USD/ZAR","Spot","ACCELERATE STW",58118000,"SELL","FILLED",17.96948,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:06:19,"OfferVest","USD/ZAR","Spot","FASTMATCH",865600,"BUY","FILLED",17.82497,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:06:20,"Mauritius Client","USD/ZAR","Spot","CURRENEX",21991100,"BUY","FILLED",17.72166,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:06:50,"ABC Motoring","BWP/USD","Forward","360T",215671000,"BUY","FILLED",0.074,"CCG","TBC","London"
2024-10-18 14:07:04,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",12000,"SELL","FILLED",17.85533,"CCG","TBC","Lesotho"
2024-10-18 14:07:23,"Nineteen Asset Managers","USD/ZAR","Spot","ACCELERATE SDP",7676700,"SELL","FILLED",17.96397,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 14:07:26,"10 Multiplication","BWP/ZAR","Forward","FASTMATCH",1000,"BUY","FILLED",1.3326,"ICG","CIB Asset Management & Funds","London"
2024-10-18 14:07:45,"Anglo European","GBP/USD","Spot","FASTMATCH",1000,"SELL","FILLED",1.31518,"CCG","CIB Resources","Botswana"
2024-10-18 14:08:08,"Mauritius Client","EUR/USD","Forward","FASTMATCH",360100,"BUY","FILLED",1.105944,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:08:12,"Mauritius Client","USD/ZAR","Forward","FXALL",52200,"BUY","FILLED",17.79029,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:08:45,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",62300,"SELL","FILLED",17.80279,"CCG","TBC","Namibia"
2024-10-18 14:09:00,"Golf 7 GTI RSA","USD/ZAR","Spot","FASTMATCH",20900,"BUY","FILLED",17.95419,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-18 14:09:17,"Software Supplies","USD/ZAR","Spot","FASTMATCH",3690700,"BUY","FILLED",17.97462,"CCG","TBC","South Africa"
2024-10-18 14:09:17,"GSA FUND","EUR/USD","Spot","ACCELERATE SDP",6600,"SELL","FILLED",1.10751,"ICG","Other","South Africa"
2024-10-18 14:09:30,"GSA FUND","GBP/USD","Forward","FASTMATCH",1000,"SELL","FILLED",1.316262,"ICG","Other","South Africa"
2024-10-18 14:09:42,"GSA FUND","USD/ZAR","Spot","360T",139200,"SELL","FILLED",17.87283,"ICG","Other","South Africa"
2024-10-18 14:09:50,"Alan Brown","USD/ZAR","Spot","360T",1000,"BUY","FILLED",17.95137,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 14:09:58,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",1000,"SELL","FILLED",17.80225,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:10:15,"10 Multiplication","USD/ZAR","Spot","360T",266700,"BUY","FILLED",17.89528,"ICG","CIB Asset Management & Funds","London"
2024-10-18 14:10:26,"The Zebra Bank","USD/ZAR","Swap","ACCELERATE SDP",4052300,"SELL","FILLED",0.009865,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:10:35,"Software Supplies","USD/ZAR","Spot","360T",45130500,"BUY","FILLED",17.95619,"CCG","TBC","South Africa"
2024-10-18 14:10:44,"Dollar Refinery","EUR/USD","Spot","ACCELERATE STW",1760100,"BUY","FILLED",1.10533,"CCG","CIB Resources","South Africa"
2024-10-18 14:10:52,"Generation Medication","USD/ZAR","Spot","FASTMATCH",1200,"SELL","FILLED",17.97366,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 14:11:06,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",50600,"SELL","FILLED",17.82497,"ICG","Other","South Africa"
2024-10-18 14:11:47,"Alan Brown","BWP/ZAR","Forward","360T",1700,"BUY","FILLED",1.331,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 14:11:51,"Ebucks Petrol Station","USD/ZAR","Spot","FASTMATCH",3500,"BUY","FILLED",17.93427,"CCG","CIB Resources","South Africa"
2024-10-18 14:12:13,"GSA FUND","EUR/USD","Spot","ACCELERATE SDP",2195700,"BUY","FILLED",1.1056,"ICG","Other","South Africa"
2024-10-18 14:12:14,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",16127500,"BUY","FILLED",17.86912,"ICG","Other","South Africa"
2024-10-18 14:12:53,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",27774700,"SELL","FILLED",17.76229,"CCG","TBC","London"
2024-10-18 14:13:01,"Alan Brown","USD/ZAR","Forward","FASTMATCH",46269300,"BUY","FILLED",17.762335,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 14:13:06,"Namibia Nova","BWP/USD","Forward","FASTMATCH",1728600,"BUY","FILLED",0.0748,"CCG","CIB Financial Institutions Dom","Namibia"
2024-10-18 14:14:58,"Bank Ten","USD/ZAR","Spot","FXALL",2435800,"BUY","FILLED",17.80279,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:15:07,"Bank in Germany","GBP/USD","Spot","FASTMATCH",40000400,"BUY","FILLED",1.31117,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:16:05,"Golf 7 GTI RSA","BWP/ZAR","Forward","ACCELERATE SDP",33825400,"BUY","FILLED",1.331,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-18 14:16:31,"GSA FUND","GBP/USD","Spot","ACCELERATE SDP",59600,"BUY","FILLED",1.31735,"ICG","Other","Botswana"
2024-10-18 14:16:58,"Bank in Germany","BWP/USD","Forward","FASTMATCH",3013100,"SELL","FILLED",0.075011,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:17:14,"Generation Medication","GBP/USD","Spot","FASTMATCH",1900,"SELL","FILLED",1.31379,"CCG","CIB CPG and Agri","London"
2024-10-18 14:17:32,"Namibia Nova","USD/ZAR","Spot","ACCELERATE SDP",17494700,"SELL","FILLED",17.7804,"CCG","CIB Financial Institutions Dom","South Africa"
2024-10-18 14:17:48,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE STW",16505000,"SELL","FILLED",17.88911,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:18:22,"Generation Medication","USD/ZAR","Spot","ACCELERATE STW",1000,"BUY","FILLED",17.88299,"CCG","CIB CPG and Agri","London"
2024-10-18 14:18:24,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE SDP",94437100,"BUY","FILLED",17.71094,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:18:39,"Silver Fields","USD/ZAR","Spot","FASTMATCH",4834600,"SELL","FILLED",17.89134,"CCG","CIB Resources","Botswana"
2024-10-18 14:18:44,"Generation Medication","USD/ZAR","Spot","FASTMATCH",60200,"BUY","FILLED",17.8771,"CCG","CIB CPG and Agri","London"
2024-10-18 14:18:53,"GSA FUND","BWP/ZAR","Forward","ACCELERATE SDP",41643700,"SELL","FILLED",1.3337,"ICG","Other","London"
2024-10-18 14:19:16,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",6710300,"BUY","FILLED",17.8526,"CCG","TBC","London"
2024-10-18 14:19:18,"King Manufacturers","BWP/ZAR","Forward","360T",13709500,"BUY","FILLED",1.3308,"CCG","CIB CPG and Agri","London"
2024-10-18 14:19:35,"The Zebra Bank","USD/ZAR","Spot","360T",3422300,"SELL","FILLED",17.91218,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:19:53,"GSA FUND","USD/ZAR","Spot","ACCELERATE STW",58737900,"BUY","FILLED",17.96021,"ICG","Other","South Africa"
2024-10-18 14:20:08,"10 Multiplication","BWP/ZAR","Spot","ACCELERATE SDP",4224200,"SELL","FILLED",1.34494,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-18 14:20:10,"GSA FUND","EUR/USD","Swap","FASTMATCH",17000,"BUY","FILLED",0.000151,"ICG","Other","South Africa"
2024-10-18 14:20:22,"Anglo European","GBP/USD","Spot","FASTMATCH",502500,"BUY","FILLED",1.31423,"CCG","CIB Resources","Botswana"
2024-10-18 14:20:39,"GSA FUND","EUR/USD","Spot","FASTMATCH",3783100,"BUY","FILLED",1.10531,"ICG","Other","London"
2024-10-18 14:20:55,"Mauritius Client","USD/ZAR","Spot","360T",186465800,"BUY","FILLED",17.76869,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:21:11,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE SDP",1000,"SELL","FILLED",17.89575,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-18 14:21:48,"Mauritius Client","GBP/USD","Spot","FASTMATCH",281500,"SELL","FILLED",1.31178,"ICG","CIB Banks and DFIs","London"
2024-10-18 14:21:54,"Mauritius Client","USD/ZAR","Spot","360T",12781800,"BUY","FILLED",17.85535,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:22:09,"Ebucks Petrol Station","USD/ZAR","Forward","FASTMATCH",1000,"SELL","FILLED",17.896055,"CCG","CIB Resources","South Africa"
2024-10-18 14:22:49,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",151000,"BUY","FILLED",17.89134,"ICG","CIB Banks and DFIs","South Africa"
2024-10-18 14:23:19,"Generation Medication","EUR/USD","Spot","ACCELERATE SDP",17925000,"SELL","FILLED",1.10751,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 14:23:52,"King Manufacturers","BWP/ZAR","Forward","FASTMATCH",6588300,"SELL","FILLED",1.3305,"CCG","CIB CPG and Agri","South Africa"
2024-10-18 14:23:56,"GSA FUND","BWP/ZAR","Forward","ACCELERATE SDP",22900,"SELL","FILLED",1.331,"ICG","Other","South Africa"
